Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100272465	GRMZM2G148744	Zm00001d031611	K02880	-	60S ribosomal protein L17
100280639	GRMZM2G119169	Zm00001d010009	K02880	-	60S ribosomal protein L17
103643906	GRMZM2G127521	Zm00001d033767	K02880	-	60S ribosomal protein L17-like
100194344	GRMZM5G803952	Zm00001d037603	K02883	-	uncharacterized LOC100194344
100192878	GRMZM2G322413	Zm00001d022462	K02883	-	60S ribosomal protein L18-3
103635488	GRMZM2G104025	Zm00001d009848	K02883	-	60S ribosomal protein L18-3-like
100283101	-	Zm00001d043942	K02882	-	60S ribosomal protein L18a
100285865	GRMZM2G126928	Zm00001d011534	K02882	-	60S ribosomal protein L18a
100281633	GRMZM2G022619	-	K02882	-	60S ribosomal protein L18a
100286074	GRMZM2G113720	Zm00001d009579	K02882	-	60S ribosomal protein L18a
100282430	GRMZM2G116135	Zm00001d044287	K02885	-	60S ribosomal protein L19-3
100284115	GRMZM2G450937	Zm00001d053864	K02885	-	60S ribosomal protein L19-3
100216841	GRMZM2G146358	Zm00001d045069	K02885	-	Ribosomal protein L19
542284	GRMZM5G887054	Zm00001d015300	K02885	-	60S ribosomal protein L19-3
100192783	GRMZM2G149257	Zm00001d027618	K02889	-	60S ribosomal protein L21-1
100281780	GRMZM2G089421	Zm00001d048382	K02889	-	uncharacterized LOC100281780
100194057	-	Zm00001d032760	K02889	-	uncharacterized LOC100194057
100192855	GRMZM2G026216	Zm00001d014082	K02889	-	60S ribosomal protein L21-1
100283043	GRMZM2G134107	Zm00001d047500	K02891	-	uncharacterized LOC100283043
100192778	GRMZM2G063617	Zm00001d022463	K02891	-	60S ribosomal protein L22-2
100283364	GRMZM2G010991	Zm00001d007154	K02891	-	60S ribosomal protein L22-2
100193874	GRMZM2G171181	-	K02894	-	uncharacterized LOC100193874
100194224	GRMZM2G150058	Zm00001d048368	K02894	-	uncharacterized LOC100194224
100281952	GRMZM2G078396	-	K02894	-	60S ribosomal protein L23
100303995	GRMZM2G102230	Zm00001d051929	K02894	-	60S ribosomal protein L23
100272919	GRMZM2G123495	Zm00001d014073	K02894	-	60S ribosomal protein L23
541695	GRMZM2G083253	Zm00001d003127	K02893	-	60S ribosomal protein L23A
100283914	GRMZM2G124411	Zm00001d025784	K02893	-	60S ribosomal protein L23a
100280771	GRMZM2G166659	Zm00001d037489	K02893	-	60S ribosomal protein L23a
103635211	GRMZM2G047476	Zm00001d009319	K02893	-	uncharacterized LOC103635211
100283730	GRMZM2G142640	Zm00001d010631	K02896	-	60S ribosomal protein L24
100283762	GRMZM2G074898	Zm00001d013758	K02896	-	60S ribosomal protein L24
100193634	GRMZM2G110328	Zm00001d033147	K02896	-	60S ribosomal protein L24-2
100285083	-	Zm00001d022301	K02896	-	ribosome biogenesis protein RLP24
103645261	GRMZM2G307892	Zm00001d032087	K02898	-	60S ribosomal protein L26-1
542610	GRMZM2G327564	Zm00001d039908	K02898	-	60S ribosomal protein L26-1
103649148	GRMZM2G470608	Zm00001d005753	K02898	-	60S ribosomal protein L26-1
100285268	GRMZM2G041238	Zm00001d008594	K02898	-	60S ribosomal protein L26-1
103652012	GRMZM2G412848	Zm00001d040875	K02898	-	60S ribosomal protein L26-1
100283858	GRMZM2G366077	Zm00001d014355	K02901	-	60S ribosomal protein L27
100193258	GRMZM2G302712	Zm00001d002253	K02901	-	60S ribosomal protein L27
103642077	GRMZM2G326066	Zm00001d026343	K02901	-	60S ribosomal protein L27-3-like
100280556	GRMZM2G016250	Zm00001d036570	K02901	-	60S ribosomal protein L27-3
100286357	GRMZM2G030731	Zm00001d022124	K02900	-	60S ribosomal protein L27a-3
100274530	GRMZM2G427468	Zm00001d015375	K02900	-	60S ribosomal protein L27a-3
100285257	GRMZM2G096123	-	K02900	-	60S ribosomal protein L27a-3
100284901	GRMZM2G394827	Zm00001d038865	K02903	-	60S ribosomal protein L28-1
100281129	GRMZM2G088060	Zm00001d009417	K02903	-	60S ribosomal protein L28
100281996	GRMZM2G149975	Zm00001d010030	K02905	-	60S ribosomal protein L29
100282295	GRMZM2G009894	Zm00001d009117	K02905	-	60S ribosomal protein L29
100285060	GRMZM2G147791	Zm00001d040617	K02905	-	60S ribosomal protein L29
100281939	GRMZM2G068496	Zm00001d037972	K02905	-	60S ribosomal protein L29
541668	GRMZM2G027728	Zm00001d008245	K02908	-	ribosomal protein L30
100502201	GRMZM2G050460	Zm00001d014749	K02908	-	60S ribosomal protein L30-2
100285769	GRMZM2G044137	Zm00001d038535	K02908	-	60S ribosomal protein L30-2
100276690	GRMZM2G132607	Zm00001d031429	K02910	-	60S ribosomal protein L31
100280866	GRMZM2G074085	Zm00001d045889	K02910	-	60S ribosomal protein L31
100285759	GRMZM2G011253	Zm00001d051662	K02910	-	60S ribosomal protein L31
100286120	GRMZM2G158568	Zm00001d017850	K02910	-	60S ribosomal protein L31
100282508	GRMZM2G115901	Zm00001d021020	K02912	-	60S ribosomal protein L32
100193699	GRMZM2G065868	Zm00001d021018	K02912	-	uncharacterized LOC100193699
100194289	GRMZM2G155931	Zm00001d031560	K02912	-	uncharacterized LOC100194289
100280220	GRMZM2G047971	Zm00001d006064	K02912	-	uncharacterized LOC100280220
109946017	GRMZM2G155931	Zm00001d049790	K02912	-	60S ribosomal protein L32-1-like
100286075	GRMZM2G032564	Zm00001d024571	K02915	-	60S ribosomal protein L34
100217171	GRMZM2G152552	Zm00001d032181	K02915	-	60S ribosomal protein L34
100285578	GRMZM2G152573	Zm00001d049552	K02915	-	60S ribosomal protein L34
100193910	GRMZM2G166963	Zm00001d020450	K02915	-	60S ribosomal protein L34
103648026	GRMZM2G175882	Zm00001d007386	K02915	-	60S ribosomal protein L34-3
100286275	GRMZM5G820996	Zm00001d050411	K02915	-	60S ribosomal protein L34
100282133	GRMZM2G043279	Zm00001d016549	K02918	-	60S ribosomal protein L35
100281802	GRMZM2G010599	Zm00001d025160	K02918	-	60S ribosomal protein L35
100282013	-	Zm00001d004052	K02918	-	60S ribosomal protein L35
100281989	GRMZM2G177098	Zm00001d045053	K02917	-	60S ribosomal protein L33-B
100282164	GRMZM2G172342	Zm00001d020201	K02917	-	60S ribosomal protein L33-B
100282547	GRMZM5G890561	Zm00001d005642	K02917	-	60S ribosomal protein L33-B
100283331	GRMZM2G009936	Zm00001d010528	K02920	-	60S ribosomal protein L36
103504721	GRMZM5G850966	Zm00001d038374	K02920	-	60S ribosomal protein L36-like
100284994	GRMZM2G077991	Zm00001d029418	K02922	-	60S ribosomal protein L37
103645074	-	-	K02922	-	uncharacterized LOC103645074
103626516	GRMZM2G168674	Zm00001d014969	K02922	-	60S ribosomal protein L37-3-like
100280675	GRMZM2G016928	Zm00001d009509	K02921	-	60S ribosomal protein L37a
100272307	GRMZM2G088880	Zm00001d015301	K02921	-	uncharacterized LOC100272307
100280393	GRMZM2G016928	Zm00001d004009	K02921	-	60S ribosomal protein L37a
100194153	-	Zm00001d053863	K02921	-	uncharacterized LOC100194153
100283808	-	Zm00001d052718	K02923	-	uncharacterized LOC100283808
100280770	GRMZM2G046011	-	K02923	-	uncharacterized LOC100280770
103643066	GRMZM2G069594	Zm00001d031701	K02923	-	uncharacterized LOC103643066
542444	GRMZM2G100467	Zm00001d018383	K02924	-	ribosomal protein L39
100280595	-	Zm00001d035838	K02924	-	uncharacterized LOC100280595
103654171	GRMZM2G411764	Zm00001d052025	K02924	-	60S ribosomal protein L39
103633247	GRMZM2G116292	-	K02927	-	ubiquitin-60S ribosomal protein L40-2
103633261	GRMZM2G116292	-	K02927	-	ubiquitin-60S ribosomal protein L40-2
100284418	-	-	K02927	-	UBiQuitin family member
103647262	GRMZM2G047727	-	K02927	-	ubiquitin-60S ribosomal protein L40-2
103633191	GRMZM2G406643	-	K02927	-	ubiquitin
100284825	GRMZM2G160351	Zm00001d019562	K02929	-	60S ribosomal protein L44
100280597	GRMZM2G009412	Zm00001d006510	K02929	-	60S ribosomal protein L44
103633242	GRMZM2G009412	Zm00001d021652	K02929	-	60S ribosomal protein L36a
100273601	GRMZM2G179976	Zm00001d049619	K02941	-	60S acidic ribosomal protein P0-2
542454	GRMZM2G066460	Zm00001d035201	K02941	-	60S acidic ribosomal protein P0
542719	GRMZM2G032315	Zm00001d035087	K02942	-	acidic ribosomal protein P1a
542339	GRMZM2G077208	Zm00001d014679	K02942	-	acidic ribosomal protein P3
100282819	GRMZM2G157443	Zm00001d049674	K02942	-	60S acidic ribosomal protein P1
103629584	GRMZM2G378770	Zm00001d036467	K02942	-	60S acidic ribosomal protein P3-like
109939222	-	Zm00001d036464	K02942	-	60S acidic ribosomal protein P3-like
542340	GRMZM2G114954	Zm00001d010128	K02943	-	acidic ribosomal protein P2b (rpp2b)
542337	GRMZM2G102891	Zm00001d009652	K02943	-	acidic ribosomal protein P2a-2
542323	GRMZM2G119809	Zm00001d009653	K02943	-	acidic ribosomal protein P2a
542338	GRMZM2G010257	Zm00001d001899	K02943	-	acidic ribosomal protein P2a-3
100194313	GRMZM2G105712	Zm00001d009657	K02943	-	acidic ribosomal protein P2a-4
100285767	GRMZM2G160517	Zm00001d019302	K02943	-	60S acidic ribosomal protein P2A
103633783	GRMZM2G360761	Zm00001d019300	K02943	-	60S acidic ribosomal protein P2-like
542551	GRMZM2G075630	Zm00001d026578	K02943	-	60S acidic ribosomal protein P2A-like
1466350	-	Zm00001d028360	K01979	-	16S ribosomal RNA
1466357	-	Zm00001d028360	K01979	-	16S ribosomal RNA
1466351	-	Zm00001d028360	K01982	-	23S ribosomal RNA
1466356	-	Zm00001d028360	K01982	-	23S ribosomal RNA
100275739	-	-	K01982	-	26S ribosomal RNA gene
1466353	-	Zm00001d028360	K01981	-	5S ribosomal RNA
1466354	-	Zm00001d028360	K01981	-	5S ribosomal RNA
